module_group,avg_total_l2,avg_ratio,ratio_std,avg_ma_total,avg_std_total,avg_sparsity,avg_heavy_tail,stability_ratio,recommended_bits,rationale
memory_attention.layers.0.linear1,0.0025989867186363763,8.938701467822541e-05,4.682297529892419e-05,0.0026349582610378348,0.0013472813336967535,0.9909592930107409,193661.03522805302,0.5113103131911083,32,Extreme gradient-to-weight scaling
memory_attention.layers.0.linear2,0.0018989164364424853,0.0003070957469796957,0.00016926867757020335,0.001923127783728736,0.000981911465157114,0.9457037192750132,41418.196662614,0.5105804582851454,32,Extreme gradient-to-weight scaling
memory_attention.layers.0.norm1,0.00020674035350324354,3.685814192609054e-05,2.298707265626717e-05,0.0002085466606283174,0.0001231491929540748,0.9310689875016744,408.5082341015444,0.5905114595603985,32,Extreme gradient-to-weight scaling
memory_attention.layers.0.norm2,8.989214886906646e-05,1.2515322492776862e-05,7.821804860219278e-06,9.16563295067567e-05,5.6056668630480986e-05,0.9246629026636343,295.9684971117334,0.6115962632602325,32,Extreme gradient-to-weight scaling
memory_attention.layers.0.norm3,0.00028103181833093123,8.035265807756773e-05,4.362664660525967e-05,0.00028528608500110397,0.00015215708417950873,0.9251093134805205,582.1535332770349,0.5333491262951712,32,Extreme gradient-to-weight scaling
memory_attention.layers.0.self_attn,0.0018031916784880084,0.00033716931048038203,0.0001816377279845294,0.0018275325579954935,0.0009626472559305933,0.962263133159977,145947.10693803104,0.5267469800847001,32,Extreme gradient-to-weight scaling
memory_attention.layers.1.cross_attn_image,0.005600807175176708,0.0002291213789033764,0.00012980928530458255,0.00566372091908124,0.0030614384204311674,0.9532939311854072,67516.06700131457,0.540534829341095,32,Extreme gradient-to-weight scaling
memory_attention.layers.1.linear1,0.002151025726109508,7.323787674482252e-05,3.997936321969221e-05,0.0021707559067942112,0.001146146043013708,0.9940369092767464,391285.40023709094,0.527993976396151,32,Extreme gradient-to-weight scaling
memory_attention.layers.1.linear2,0.0015560407951931627,0.00020571196903476372,0.00012015937775276036,0.0015694804358318951,0.0008468522141563964,0.9513514965150528,43980.78797989478,0.5395748776616809,32,Extreme gradient-to-weight scaling
memory_attention.layers.1.norm1,0.00033590755834003846,6.82008788915761e-05,4.242576897887665e-05,0.00034345844526824783,0.00020873305259485345,0.9290998184413407,572.771562179684,0.6077388850689894,32,Extreme gradient-to-weight scaling
memory_attention.layers.1.norm2,0.00012059784928722998,2.5969635108119726e-05,1.9073915335603972e-05,0.00012319663000622322,8.350466665293748e-05,0.922876484488536,712.6033686215818,0.6778161598147553,32,Extreme gradient-to-weight scaling
memory_attention.layers.1.norm3,0.00020327480729806865,3.185928917477427e-05,1.9876308861076106e-05,0.00020520391958230366,0.00011650037209520178,0.9208760373922561,976.8668248552295,0.5677297603883026,32,Extreme gradient-to-weight scaling
memory_attention.layers.1.self_attn,0.0037584825921668326,0.0002140361558392092,0.00012032586347101501,0.003822685474672309,0.002058184131985745,0.9600157539099989,91453.71152110268,0.5384131510746848,32,Extreme gradient-to-weight scaling
memory_attention.layers.2.cross_attn_image,0.002937108337459039,0.00013904047208318065,8.241391202113321e-05,0.002985083107921341,0.0017416369021280892,0.9521666291114583,46031.91740803875,0.5834467045511761,32,Extreme gradient-to-weight scaling
memory_attention.layers.2.linear1,0.002121594962167582,7.232412862594282e-05,4.0361122277219805e-05,0.0021460778693350624,0.0011642352246472257,0.9932913073319901,151145.23030357613,0.5424943993332128,32,Extreme gradient-to-weight scaling
memory_attention.layers.2.linear2,0.001339012391569035,0.00014925507317881,8.776566084479956e-05,0.0013497804473000424,0.0007542493757151927,0.95852295259334,179713.67030289123,0.5587941188686747,32,Extreme gradient-to-weight scaling
memory_attention.layers.2.norm1,0.00026763116158156703,6.859212943596655e-05,4.40397530666514e-05,0.0002708739514544666,0.00015775371597712674,0.9284723846305313,1726.8229488483062,0.5823879155971364,32,Extreme gradient-to-weight scaling
memory_attention.layers.2.norm2,8.756633379276664e-05,1.6320039730049508e-05,1.472202892756362e-05,8.911034864098218e-05,7.258246509847727e-05,0.92621257034644,194.72008935178252,0.8145234106411781,32,Extreme gradient-to-weight scaling
memory_attention.layers.2.norm3,0.0001996647927468154,3.63022242936408e-05,2.1351441897423597e-05,0.00020213524242875683,0.0001131157390496388,0.9208968105577142,360.0843632551047,0.5596042416478006,32,Extreme gradient-to-weight scaling
memory_attention.layers.2.self_attn,0.004535848769191746,0.0001572312680125725,9.147021095284294e-05,0.004585838996937585,0.002477429435536442,0.9712812169266993,125350.77474173131,0.5402347176145663,32,Extreme gradient-to-weight scaling
memory_attention.layers.3.cross_attn_image,0.0019802333650923865,9.19205780422254e-05,5.8157872693215624e-05,0.0020037688795471044,0.001229807776781498,0.962210632176472,111673.41577034806,0.6137473185327947,32,Extreme gradient-to-weight scaling
memory_attention.layers.3.linear1,0.001896049436575832,6.472908411418218e-05,3.7848491814856155e-05,0.0019128419261989862,0.0010931446957073445,0.9926749159590738,515263.5443111356,0.5714767544224292,32,Extreme gradient-to-weight scaling
